area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
51013,1,722511,78,0,2025,2,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,20,22,22,179953,0,0,649,,12.27,8.33,9.03,9.02,5.82,0,0,0.66,,0,0,-3,-13,0,0,1,4.8,-41370,-18.7,0,0,0,0,-125,-16.1
51013,5,722511,78,0,2025,1,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,251,6156,6070,6059,51764936,38598015,172968,653,,1.21,0.99,0.98,0.98,0.65,1.22,1.32,0.66,,-3,-1.2,-32,-0.5,-62,-1,-179,-2.9,-1147730,-2.2,-586488,-1.5,4560,2.7,-5,-0.8
51013,5,722511,78,0,2025,2,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,253,6161,6368,6363,55539483,13338881,70844,678,,1.21,0.99,1.01,0.99,0.67,2.02,2.31,0.68,,-5,-1.9,-262,-4.1,-77,-1.2,-222,-3.4,-531727,-0.9,-1519451,-10.2,-33715,-32.2,13,2
51059,5,722511,78,0,2025,1,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,902,19733,19495,19695,173838563,122822054,516089,681,,1.07,0.93,0.91,0.91,0.72,1.09,1.01,0.78,,16,1.8,83,0.4,-17,-0.1,19,0.1,-1003350,-0.6,-690694,-0.6,-38514,-6.9,-5,-0.7
51059,5,722511,78,0,2025,2,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,909,19453,19740,19985,176243190,41374670,213436,687,,1.07,0.9,0.89,0.88,0.69,1.6,1.58,0.77,,9,1,-7,0,-239,-1.2,-448,-2.2,4481705,2.6,-457233,-1.1,-14106,-6.2,25,3.8
51510,5,722511,78,0,2025,1,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,173,4686,4633,4742,38057185,28381769,110979,625,,1.26,1.74,1.71,1.74,1.62,2.38,2,0.94,,3,1.8,-162,-3.3,-120,-2.5,-139,-2.8,-1099493,-2.8,-817356,-2.8,4317,4,1,0.2
51510,5,722511,78,0,2025,2,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,178,4882,5058,5118,43713112,10949682,43284,670,,1.29,1.77,1.8,1.78,1.65,3.41,2.67,0.93,,4,2.3,-221,-4.3,-186,-3.5,-215,-4,-374287,-0.8,-1035872,-8.6,-12353,-22.2,21,3.2
24027,5,722511,78,0,2018,1,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,173,5466,5363,5394,29013166,25210388,243862,413,,0.7,0.87,0.86,0.85,0.74,0.89,0.56,0.86,,-2,-1.1,138,2.6,18,0.3,77,1.4,918547,3.3,992384,4.1,-17183,-6.6,8,2
24027,5,722511,78,0,2018,2,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,173,5416,5517,5552,29631641,13464209,139619,415,,0.7,0.84,0.84,0.83,0.69,1.33,0.87,0.82,,-2,-1.1,124,2.3,96,1.8,59,1.1,1294334,4.6,264825,2,-2481,-1.7,11,2.7
24027,5,722511,78,0,2018,3,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,180,5563,5493,5434,29424789,8578620,97974,412,,0.72,0.83,0.83,0.84,0.67,0.1,0.17,0.8,,4,2.3,149,2.8,131,2.4,80,1.5,1099090,3.9,556701,6.9,5753,6.2,7,1.7
24027,5,722511,78,0,2018,4,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,172,5559,5509,5550,30545935,7510848,96025,424,,0.69,0.88,0.87,0.88,0.72,1.07,0.83,0.82,,-1,-0.6,304,5.8,241,4.6,352,6.8,2231553,7.9,768951,11.4,18017,23.1,8,1.9
